Timestamp,ServiceCategory,MarketingChannel,Revenue,AdSpend,Conversions,CustomerType,Category,day_name,day_of_week,date,MonthName,Year,hour_12,ROI,Revenue_per_Conversion,Is_Ad,Is_Converted,Spend_Level,hour
2023-02-15 14:00:00,Product,Instagram,186.16,13.86,3,New,Discounted,Wednesday,2,2023-02-15,February,2023,02 PM,12.431457431457433,62.053333333333335,True,True,Medium,14
2023-11-06 08:00:00,Product,Facebook,58.47,22.07,1,New,Discounted,Monday,0,2023-11-06,November,2023,08 AM,1.64929768917082,58.47,True,True,High,8
2023-04-04 19:00:00,Product,Facebook,52.1,14.7,3,Returning,Premium,Tuesday,1,2023-04-04,April,2023,07 PM,2.5442176870748305,17.366666666666667,True,True,Medium,19
2023-06-03 19:00:00,Product,Facebook,28.59,1.66,2,Returning,Premium,Saturday,5,2023-06-03,June,2023,07 PM,16.222891566265062,14.295,True,True,Low,19
2023-05-29 13:00:00,Product,In-Store,108.72,0.0,0,Returning,Premium,Monday,0,2023-05-29,May,2023,01 PM,108.72,108.72,False,False,Low,13
2023-01-03 18:00:00,Product,In-Store,87.0,0.0,0,Returning,Basic,Tuesday,1,2023-01-03,January,2023,06 PM,87.0,87.0,False,False,Low,18
2023-01-24 19:00:00,Service,Online,150.77,0.0,0,New,Discounted,Tuesday,1,2023-01-24,January,2023,07 PM,150.77,150.77,False,False,Low,19
2023-08-04 19:00:00,Service,Google Ads,156.94,9.58,3,Returning,Basic,Friday,4,2023-08-04,August,2023,07 PM,15.382045929018787,52.31333333333333,True,True,Low,19
2023-05-29 12:00:00,Service,Instagram,179.1,26.89,3,Returning,Discounted,Monday,0,2023-05-29,May,2023,12 PM,5.66046857567869,59.699999999999996,True,True,High,12
2023-06-29 10:00:00,Product,Facebook,11.9,20.79,1,Returning,Basic,Thursday,3,2023-06-29,June,2023,10 AM,-0.42760942760942755,11.9,True,True,High,10
2023-03-03 07:00:00,Service,Google Ads,110.77,15.15,2,New,Basic,Friday,4,2023-03-03,March,2023,07 AM,6.31155115511551,55.385,True,True,Medium,7
2023-05-02 19:00:00,Product,In-Store,140.62,0.0,0,Returning,Basic,Tuesday,1,2023-05-02,May,2023,07 PM,140.62,140.62,False,False,Low,19
2023-06-30 17:00:00,Service,In-Store,112.56,0.0,0,New,Basic,Friday,4,2023-06-30,June,2023,05 PM,112.56,112.56,False,False,Low,17
2023-06-20 13:00:00,Product,Google Ads,55.5,27.71,2,Returning,Basic,Tuesday,1,2023-06-20,June,2023,01 PM,1.0028870443883073,27.75,True,True,High,13
2023-02-24 08:00:00,Service,Online,122.12,0.0,0,New,Discounted,Friday,4,2023-02-24,February,2023,08 AM,122.12,122.12,False,False,Low,8
2023-02-19 13:00:00,Product,Google Ads,154.04,0.89,3,New,Basic,Sunday,6,2023-02-19,February,2023,01 PM,172.07865168539325,51.346666666666664,True,True,Low,13
2023-02-09 09:00:00,Product,Google Ads,20.05,20.69,2,New,Basic,Thursday,3,2023-02-09,February,2023,09 AM,-0.03093281778637025,10.025,True,True,High,9
2023-08-16 16:00:00,Product,Instagram,159.53,14.98,2,Returning,Discounted,Wednesday,2,2023-08-16,August,2023,04 PM,9.649532710280374,79.765,True,True,Medium,16
2023-04-17 19:00:00,Product,Online,104.44,0.0,0,New,Premium,Monday,0,2023-04-17,April,2023,07 PM,104.44,104.44,False,False,Low,19
2023-04-08 09:00:00,Service,Instagram,128.01,11.44,3,New,Basic,Saturday,5,2023-04-08,April,2023,09 AM,10.189685314685315,42.669999999999995,True,True,Medium,9
2023-07-30 12:00:00,Service,Online,24.76,0.0,0,New,Premium,Sunday,6,2023-07-30,July,2023,12 PM,24.76,24.76,False,False,Low,12
2023-07-13 19:00:00,Product,In-Store,121.84,0.0,0,New,Discounted,Thursday,3,2023-07-13,July,2023,07 PM,121.84,121.84,False,False,Low,19
2023-11-21 11:00:00,Product,In-Store,131.13,0.0,0,Returning,Premium,Tuesday,1,2023-11-21,November,2023,11 AM,131.13,131.13,False,False,Low,11
2023-09-03 17:00:00,Service,Online,46.54,0.0,0,Returning,Basic,Sunday,6,2023-09-03,September,2023,05 PM,46.54,46.54,False,False,Low,17
2023-10-02 16:00:00,Service,In-Store,95.41,0.0,0,New,Discounted,Monday,0,2023-10-02,October,2023,04 PM,95.41,95.41,False,False,Low,16
2023-03-01 11:00:00,Product,Facebook,168.66,16.01,2,New,Premium,Wednesday,2,2023-03-01,March,2023,11 AM,9.534665833853841,84.33,True,True,Medium,11
2023-01-26 08:00:00,Service,In-Store,93.89,0.0,0,New,Premium,Thursday,3,2023-01-26,January,2023,08 AM,93.89,93.89,False,False,Low,8
2023-02-19 15:00:00,Service,Online,13.22,0.0,0,Returning,Basic,Sunday,6,2023-02-19,February,2023,03 PM,13.22,13.22,False,False,Low,15
2023-03-03 17:00:00,Service,Google Ads,41.99,24.99,0,Returning,Discounted,Friday,4,2023-03-03,March,2023,05 PM,0.6802721088435376,41.99,True,False,High,17
2023-01-05 19:00:00,Product,Online,156.71,0.0,0,New,Discounted,Thursday,3,2023-01-05,January,2023,07 PM,156.71,156.71,False,False,Low,19
2023-08-31 19:00:00,Service,In-Store,77.26,0.0,0,New,Discounted,Thursday,3,2023-08-31,August,2023,07 PM,77.26,77.26,False,False,Low,19
2023-04-16 10:00:00,Service,Instagram,141.59,6.94,3,New,Discounted,Sunday,6,2023-04-16,April,2023,10 AM,19.402017291066283,47.196666666666665,True,True,Low,10
2023-01-05 10:00:00,Product,Google Ads,59.82,23.78,2,New,Premium,Thursday,3,2023-01-05,January,2023,10 AM,1.5155592935239697,29.91,True,True,High,10
2023-09-20 18:00:00,Product,Google Ads,82.96,26.73,3,Returning,Discounted,Wednesday,2,2023-09-20,September,2023,06 PM,2.103628881406659,27.653333333333332,True,True,High,18
2023-04-10 07:00:00,Product,Google Ads,165.24,3.64,2,Returning,Basic,Monday,0,2023-04-10,April,2023,07 AM,44.3956043956044,82.62,True,True,Low,7
2023-09-03 18:00:00,Service,Online,33.72,0.0,0,Returning,Discounted,Sunday,6,2023-09-03,September,2023,06 PM,33.72,33.72,False,False,Low,18
2023-07-13 15:00:00,Service,In-Store,44.59,0.0,0,Returning,Discounted,Thursday,3,2023-07-13,July,2023,03 PM,44.59,44.59,False,False,Low,15
2023-06-10 17:00:00,Product,Google Ads,195.45,3.28,1,Returning,Premium,Saturday,5,2023-06-10,June,2023,05 PM,58.58841463414634,195.45,True,True,Low,17
2023-08-12 20:00:00,Product,Google Ads,22.64,1.48,1,Returning,Basic,Saturday,5,2023-08-12,August,2023,08 PM,14.297297297297298,22.64,True,True,Low,20
2023-06-27 13:00:00,Service,Online,24.61,0.0,0,New,Basic,Tuesday,1,2023-06-27,June,2023,01 PM,24.61,24.61,False,False,Low,13
2023-04-03 12:00:00,Service,Instagram,110.25,0.37,0,Returning,Discounted,Monday,0,2023-04-03,April,2023,12 PM,296.97297297297297,110.25,True,False,Low,12
2023-08-15 18:00:00,Service,Google Ads,29.45,6.23,0,New,Premium,Tuesday,1,2023-08-15,August,2023,06 PM,3.7271268057784908,29.45,True,False,Low,18
2023-05-31 13:00:00,Service,In-Store,138.65,0.0,0,New,Basic,Wednesday,2,2023-05-31,May,2023,01 PM,138.65,138.65,False,False,Low,13
2023-11-07 18:00:00,Service,Google Ads,132.98,5.84,1,New,Basic,Tuesday,1,2023-11-07,November,2023,06 PM,21.77054794520548,132.98,True,True,Low,18
2023-10-31 12:00:00,Product,Instagram,37.86,23.95,3,New,Basic,Tuesday,1,2023-10-31,October,2023,12 PM,0.5807933194154489,12.62,True,True,High,12
2023-05-12 20:00:00,Service,Facebook,140.43,21.03,1,Returning,Basic,Friday,4,2023-05-12,May,2023,08 PM,5.6776034236804565,140.43,True,True,High,20
2023-05-03 07:00:00,Service,Instagram,21.79,5.24,1,Returning,Discounted,Wednesday,2,2023-05-03,May,2023,07 AM,3.158396946564885,21.79,True,True,Low,7
2023-07-12 11:00:00,Service,Google Ads,25.22,9.25,2,New,Discounted,Wednesday,2,2023-07-12,July,2023,11 AM,1.7264864864864864,12.61,True,True,Low,11
2023-01-21 08:00:00,Service,In-Store,71.91,0.0,0,Returning,Premium,Saturday,5,2023-01-21,January,2023,08 AM,71.91,71.91,False,False,Low,8
2023-03-17 20:00:00,Service,Facebook,92.52,26.12,1,Returning,Basic,Friday,4,2023-03-17,March,2023,08 PM,2.5421133231240423,92.52,True,True,High,20
2023-06-17 16:00:00,Product,In-Store,22.87,0.0,0,Returning,Discounted,Saturday,5,2023-06-17,June,2023,04 PM,22.87,22.87,False,False,Low,16
2023-10-21 10:00:00,Service,Online,190.09,0.0,0,Returning,Discounted,Saturday,5,2023-10-21,October,2023,10 AM,190.09,190.09,False,False,Low,10
2023-03-22 12:00:00,Service,Instagram,87.53,23.48,0,New,Premium,Wednesday,2,2023-03-22,March,2023,12 PM,2.727853492333901,87.53,True,False,High,12
2023-03-07 12:00:00,Product,Instagram,140.71,26.9,2,Returning,Discounted,Tuesday,1,2023-03-07,March,2023,12 PM,4.230855018587361,70.355,True,True,High,12
2023-02-10 09:00:00,Service,Instagram,53.23,2.48,1,New,Discounted,Friday,4,2023-02-10,February,2023,09 AM,20.463709677419356,53.23,True,True,Low,9
2023-09-10 07:00:00,Service,Online,166.23,0.0,0,Returning,Premium,Sunday,6,2023-09-10,September,2023,07 AM,166.23,166.23,False,False,Low,7
2023-03-01 12:00:00,Service,Google Ads,65.65,16.32,1,Returning,Premium,Wednesday,2,2023-03-01,March,2023,12 PM,3.0226715686274512,65.65,True,True,Medium,12
2023-02-02 13:00:00,Product,Facebook,33.06,1.27,2,New,Premium,Thursday,3,2023-02-02,February,2023,01 PM,25.03149606299213,16.53,True,True,Low,13
2023-10-05 11:00:00,Service,Facebook,190.91,22.43,2,Returning,Basic,Thursday,3,2023-10-05,October,2023,11 AM,7.5113687026304055,95.455,True,True,High,11
2023-11-11 19:00:00,Service,Google Ads,146.33,14.48,2,Returning,Premium,Saturday,5,2023-11-11,November,2023,07 PM,9.105662983425416,73.165,True,True,Medium,19
2023-12-16 12:00:00,Service,In-Store,71.07,0.0,0,Returning,Discounted,Saturday,5,2023-12-16,December,2023,12 PM,71.07,71.07,False,False,Low,12
2023-11-04 14:00:00,Service,Google Ads,98.9,14.82,3,Returning,Premium,Saturday,5,2023-11-04,November,2023,02 PM,5.673414304993253,32.96666666666667,True,True,Medium,14
2023-03-12 12:00:00,Product,Online,177.02,0.0,0,Returning,Basic,Sunday,6,2023-03-12,March,2023,12 PM,177.02,177.02,False,False,Low,12
2023-09-28 11:00:00,Product,Online,119.17,0.0,0,Returning,Premium,Thursday,3,2023-09-28,September,2023,11 AM,119.17,119.17,False,False,Low,11
2023-06-21 11:00:00,Product,Online,74.47,0.0,0,Returning,Discounted,Wednesday,2,2023-06-21,June,2023,11 AM,74.47,74.47,False,False,Low,11
2023-07-30 11:00:00,Product,In-Store,141.54,0.0,0,Returning,Basic,Sunday,6,2023-07-30,July,2023,11 AM,141.54,141.54,False,False,Low,11
2023-12-13 14:00:00,Service,Instagram,170.14,27.49,0,Returning,Discounted,Wednesday,2,2023-12-13,December,2023,02 PM,5.189159694434339,170.14,True,False,High,14
2023-12-17 08:00:00,Product,Facebook,109.58,2.17,0,Returning,Discounted,Sunday,6,2023-12-17,December,2023,08 AM,49.49769585253456,109.58,True,False,Low,8
2023-09-21 11:00:00,Product,Instagram,25.96,6.76,0,New,Discounted,Thursday,3,2023-09-21,September,2023,11 AM,2.840236686390533,25.96,True,False,Low,11
2023-07-15 21:00:00,Service,Online,23.04,0.0,0,New,Basic,Saturday,5,2023-07-15,July,2023,09 PM,23.04,23.04,False,False,Low,21
2023-07-09 09:00:00,Service,Facebook,120.78,22.19,0,Returning,Premium,Sunday,6,2023-07-09,July,2023,09 AM,4.442992338891393,120.78,True,False,High,9
2023-05-02 16:00:00,Service,In-Store,82.69,0.0,0,Returning,Premium,Tuesday,1,2023-05-02,May,2023,04 PM,82.69,82.69,False,False,Low,16
2023-11-20 16:00:00,Product,Instagram,139.63,11.26,1,New,Discounted,Monday,0,2023-11-20,November,2023,04 PM,11.400532859680284,139.63,True,True,Medium,16
2023-07-16 15:00:00,Service,Instagram,36.21,27.72,2,New,Premium,Sunday,6,2023-07-16,July,2023,03 PM,0.30627705627705637,18.105,True,True,High,15
2023-04-09 19:00:00,Service,Google Ads,67.36,7.31,1,Returning,Discounted,Sunday,6,2023-04-09,April,2023,07 PM,8.214774281805745,67.36,True,True,Low,19
2023-10-13 17:00:00,Service,Instagram,30.58,8.78,1,New,Discounted,Friday,4,2023-10-13,October,2023,05 PM,2.4829157175398633,30.58,True,True,Low,17
2023-08-16 15:00:00,Service,Google Ads,53.26,17.37,2,New,Discounted,Wednesday,2,2023-08-16,August,2023,03 PM,2.0662061024755323,26.63,True,True,Medium,15
2023-03-10 08:00:00,Service,Instagram,43.64,13.13,2,New,Discounted,Friday,4,2023-03-10,March,2023,08 AM,2.3236862147753232,21.82,True,True,Medium,8
2023-02-22 15:00:00,Product,Instagram,40.15,18.14,2,Returning,Discounted,Wednesday,2,2023-02-22,February,2023,03 PM,1.213340683572216,20.075,True,True,Medium,15
2023-04-26 21:00:00,Product,Facebook,107.16,1.89,1,Returning,Premium,Wednesday,2,2023-04-26,April,2023,09 PM,55.698412698412696,107.16,True,True,Low,21
2023-04-05 07:00:00,Service,Online,189.86,0.0,0,Returning,Basic,Wednesday,2,2023-04-05,April,2023,07 AM,189.86,189.86,False,False,Low,7
2023-10-07 18:00:00,Product,Facebook,19.15,0.63,2,Returning,Basic,Saturday,5,2023-10-07,October,2023,06 PM,29.396825396825395,9.575,True,True,Low,18
2023-10-08 18:00:00,Service,Online,32.51,0.0,0,Returning,Premium,Sunday,6,2023-10-08,October,2023,06 PM,32.51,32.51,False,False,Low,18
2023-08-10 11:00:00,Product,Google Ads,127.56,5.37,3,Returning,Discounted,Thursday,3,2023-08-10,August,2023,11 AM,22.754189944134076,42.52,True,True,Low,11
2023-02-28 19:00:00,Product,Online,116.53,0.0,0,New,Premium,Tuesday,1,2023-02-28,February,2023,07 PM,116.53,116.53,False,False,Low,19
2023-06-02 14:00:00,Service,Online,106.74,0.0,0,Returning,Premium,Friday,4,2023-06-02,June,2023,02 PM,106.74,106.74,False,False,Low,14
2023-06-27 10:00:00,Service,Instagram,116.06,5.61,2,New,Basic,Tuesday,1,2023-06-27,June,2023,10 AM,19.688057040998217,58.03,True,True,Low,10
2023-09-21 21:00:00,Product,Online,56.68,0.0,0,Returning,Basic,Thursday,3,2023-09-21,September,2023,09 PM,56.68,56.68,False,False,Low,21
2023-08-08 15:00:00,Service,Instagram,123.64,20.34,2,Returning,Discounted,Tuesday,1,2023-08-08,August,2023,03 PM,5.07866273352999,61.82,True,True,High,15
2023-08-25 16:00:00,Product,Google Ads,20.1,5.32,2,Returning,Discounted,Friday,4,2023-08-25,August,2023,04 PM,2.7781954887218046,10.05,True,True,Low,16
2023-08-17 19:00:00,Product,Facebook,31.0,12.46,0,New,Premium,Thursday,3,2023-08-17,August,2023,07 PM,1.4879614767255216,31.0,True,False,Medium,19
2023-08-19 08:00:00,Product,Instagram,188.01,20.19,1,New,Basic,Saturday,5,2023-08-19,August,2023,08 AM,8.312035661218424,188.01,True,True,High,8
2023-01-04 17:00:00,Product,In-Store,46.69,0.0,0,New,Basic,Wednesday,2,2023-01-04,January,2023,05 PM,46.69,46.69,False,False,Low,17
2023-08-27 17:00:00,Service,Facebook,169.46,18.32,3,New,Premium,Sunday,6,2023-08-27,August,2023,05 PM,8.25,56.48666666666667,True,True,Medium,17
2023-07-30 16:00:00,Service,Facebook,73.78,16.6,0,Returning,Basic,Sunday,6,2023-07-30,July,2023,04 PM,3.444578313253012,73.78,True,False,Medium,16
2023-10-06 11:00:00,Service,Facebook,182.89,14.42,0,New,Discounted,Friday,4,2023-10-06,October,2023,11 AM,11.683079056865465,182.89,True,False,Medium,11
2023-08-02 19:00:00,Service,Google Ads,50.05,5.68,1,Returning,Discounted,Wednesday,2,2023-08-02,August,2023,07 PM,7.811619718309859,50.05,True,True,Low,19
2023-05-31 14:00:00,Product,Online,41.23,0.0,0,New,Premium,Wednesday,2,2023-05-31,May,2023,02 PM,41.23,41.23,False,False,Low,14
2023-07-04 07:00:00,Product,In-Store,149.7,0.0,0,New,Basic,Tuesday,1,2023-07-04,July,2023,07 AM,149.7,149.7,False,False,Low,7
2023-12-22 14:00:00,Service,Instagram,28.61,9.54,1,New,Discounted,Friday,4,2023-12-22,December,2023,02 PM,1.9989517819706502,28.61,True,True,Low,14
2023-06-04 09:00:00,Service,Online,121.67,0.0,0,Returning,Premium,Sunday,6,2023-06-04,June,2023,09 AM,121.67,121.67,False,False,Low,9
2023-01-18 21:00:00,Service,In-Store,63.89,0.0,0,New,Basic,Wednesday,2,2023-01-18,January,2023,09 PM,63.89,63.89,False,False,Low,21
2023-03-26 14:00:00,Service,Google Ads,85.31,24.94,3,New,Basic,Sunday,6,2023-03-26,March,2023,02 PM,2.4206094627105053,28.436666666666667,True,True,High,14
2023-06-29 19:00:00,Product,Instagram,180.47,5.82,1,Returning,Basic,Thursday,3,2023-06-29,June,2023,07 PM,30.008591065292094,180.47,True,True,Low,19
2023-09-22 07:00:00,Product,Instagram,166.13,28.75,0,Returning,Premium,Friday,4,2023-09-22,September,2023,07 AM,4.778434782608696,166.13,True,False,High,7
2023-12-25 10:00:00,Service,Google Ads,141.84,23.47,2,New,Premium,Monday,0,2023-12-25,December,2023,10 AM,5.043459735832979,70.92,True,True,High,10
2023-04-23 14:00:00,Product,Google Ads,177.9,28.28,1,Returning,Premium,Sunday,6,2023-04-23,April,2023,02 PM,5.290664780763791,177.9,True,True,High,14
2023-10-02 19:00:00,Product,Instagram,45.54,12.95,1,Returning,Basic,Monday,0,2023-10-02,October,2023,07 PM,2.516602316602317,45.54,True,True,Medium,19
2023-04-08 12:00:00,Product,Instagram,96.5,11.23,0,New,Premium,Saturday,5,2023-04-08,April,2023,12 PM,7.593054318788957,96.5,True,False,Medium,12
2023-05-04 14:00:00,Service,Instagram,178.79,7.75,1,New,Premium,Thursday,3,2023-05-04,May,2023,02 PM,22.06967741935484,178.79,True,True,Low,14
2023-05-20 19:00:00,Product,Online,25.74,0.0,0,Returning,Discounted,Saturday,5,2023-05-20,May,2023,07 PM,25.74,25.74,False,False,Low,19
2023-01-11 17:00:00,Service,Instagram,176.85,4.82,0,New,Premium,Wednesday,2,2023-01-11,January,2023,05 PM,35.690871369294605,176.85,True,False,Low,17
2023-03-11 17:00:00,Service,Instagram,91.94,19.28,2,New,Discounted,Saturday,5,2023-03-11,March,2023,05 PM,3.768672199170124,45.97,True,True,Medium,17
2023-02-17 20:00:00,Service,Google Ads,161.58,11.82,1,New,Discounted,Friday,4,2023-02-17,February,2023,08 PM,12.67005076142132,161.58,True,True,Medium,20
2023-07-02 13:00:00,Service,Facebook,61.37,16.6,0,Returning,Discounted,Sunday,6,2023-07-02,July,2023,01 PM,2.6969879518072286,61.37,True,False,Medium,13
2023-03-31 13:00:00,Product,Facebook,102.75,9.6,2,Returning,Premium,Friday,4,2023-03-31,March,2023,01 PM,9.703125000000002,51.375,True,True,Low,13
2023-11-08 09:00:00,Product,Instagram,154.4,12.45,0,Returning,Discounted,Wednesday,2,2023-11-08,November,2023,09 AM,11.401606425702813,154.4,True,False,Medium,9
2023-09-25 09:00:00,Service,In-Store,80.51,0.0,0,Returning,Discounted,Monday,0,2023-09-25,September,2023,09 AM,80.51,80.51,False,False,Low,9
2023-10-03 10:00:00,Product,Google Ads,64.65,24.56,3,Returning,Premium,Tuesday,1,2023-10-03,October,2023,10 AM,1.6323289902280131,21.55,True,True,High,10
2023-11-17 11:00:00,Service,Online,92.28,0.0,0,New,Discounted,Friday,4,2023-11-17,November,2023,11 AM,92.28,92.28,False,False,Low,11
2023-04-10 11:00:00,Product,Facebook,68.3,4.09,2,New,Premium,Monday,0,2023-04-10,April,2023,11 AM,15.69926650366748,34.15,True,True,Low,11
2023-07-24 09:00:00,Service,Instagram,138.1,14.33,1,New,Discounted,Monday,0,2023-07-24,July,2023,09 AM,8.637124912770412,138.1,True,True,Medium,9
2023-04-16 21:00:00,Product,Online,128.44,0.0,0,New,Basic,Sunday,6,2023-04-16,April,2023,09 PM,128.44,128.44,False,False,Low,21
2023-09-27 09:00:00,Service,Facebook,59.91,2.93,3,Returning,Discounted,Wednesday,2,2023-09-27,September,2023,09 AM,19.447098976109213,19.97,True,True,Low,9
2023-09-26 11:00:00,Service,In-Store,81.0,0.0,0,Returning,Premium,Tuesday,1,2023-09-26,September,2023,11 AM,81.0,81.0,False,False,Low,11
2023-05-21 12:00:00,Service,In-Store,72.41,0.0,0,New,Discounted,Sunday,6,2023-05-21,May,2023,12 PM,72.41,72.41,False,False,Low,12
2023-07-23 18:00:00,Service,Instagram,115.99,10.3,2,New,Premium,Sunday,6,2023-07-23,July,2023,06 PM,10.261165048543688,57.995,True,True,Medium,18
2023-02-28 13:00:00,Product,Instagram,87.22,14.16,2,Returning,Basic,Tuesday,1,2023-02-28,February,2023,01 PM,5.159604519774011,43.61,True,True,Medium,13
2023-04-18 18:00:00,Service,In-Store,17.07,0.0,0,Returning,Premium,Tuesday,1,2023-04-18,April,2023,06 PM,17.07,17.07,False,False,Low,18
2023-05-12 12:00:00,Product,In-Store,152.6,0.0,0,New,Basic,Friday,4,2023-05-12,May,2023,12 PM,152.6,152.6,False,False,Low,12
2023-01-17 16:00:00,Product,Instagram,170.39,26.21,1,Returning,Basic,Tuesday,1,2023-01-17,January,2023,04 PM,5.500953834414345,170.39,True,True,High,16
2023-01-28 20:00:00,Service,Instagram,134.14,17.02,2,Returning,Discounted,Saturday,5,2023-01-28,January,2023,08 PM,6.881316098707402,67.07,True,True,Medium,20
2023-07-26 18:00:00,Service,Facebook,143.97,9.37,2,Returning,Discounted,Wednesday,2,2023-07-26,July,2023,06 PM,14.364994663820704,71.985,True,True,Low,18
2023-04-20 16:00:00,Service,Facebook,166.77,6.46,3,Returning,Discounted,Thursday,3,2023-04-20,April,2023,04 PM,24.815789473684212,55.59,True,True,Low,16
2023-03-04 20:00:00,Product,Instagram,23.39,15.64,2,New,Discounted,Saturday,5,2023-03-04,March,2023,08 PM,0.4955242966751918,11.695,True,True,Medium,20
2023-07-13 09:00:00,Product,In-Store,152.86,0.0,0,New,Discounted,Thursday,3,2023-07-13,July,2023,09 AM,152.86,152.86,False,False,Low,9
2023-05-19 09:00:00,Product,Google Ads,42.81,24.87,2,New,Basic,Friday,4,2023-05-19,May,2023,09 AM,0.721351025331725,21.405,True,True,High,9
2023-09-14 12:00:00,Product,Facebook,53.78,10.89,0,Returning,Premium,Thursday,3,2023-09-14,September,2023,12 PM,3.938475665748393,53.78,True,False,Medium,12
2023-02-25 21:00:00,Product,Online,125.8,0.0,0,New,Discounted,Saturday,5,2023-02-25,February,2023,09 PM,125.8,125.8,False,False,Low,21
2023-08-06 19:00:00,Service,Facebook,150.3,20.36,0,New,Discounted,Sunday,6,2023-08-06,August,2023,07 PM,6.3821218074656185,150.3,True,False,High,19
2023-10-22 12:00:00,Product,Facebook,61.1,21.56,2,Returning,Discounted,Sunday,6,2023-10-22,October,2023,12 PM,1.8339517625231916,30.55,True,True,High,12
